index,valid,smiles,qed,logP,num_atoms,num_heavy_atoms
206,True,CC(=O)NC(=O)c1cccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)c1,0.7662722258915292,1.5877000000000003,28,28
207,True,Cc1ccc(C(=O)c2ccnc(-c3cccc4ccccc34)n2)cc1,0.5066191727736582,4.8362200000000035,25,25
208,True,N#Cc1ccccc1N1N=C2N=CCC=C2O1,0.7323214365489458,1.9817799999999999,17,17
209,True,C[C@@H](O[C@H]1C=C(Cc2ccc3ccccc3c2)C(=O)CC1=O)c1ccc(Cl)nc1,0.440186505757788,5.045400000000004,29,29
210,True,COc1cccc(NC(=O)CS[C@@H]2NN[C@H](SCC(=O)Nc3ccccc3)S2)c1,0.46321758886679776,3.1470000000000002,29,29
211,True,O=C1c2ccsc2C(=O)N1c1ccccc1,0.70458462986226,2.5487,16,16
212,True,CCCN1N=c2c(c(=O)n(C)c(=O)n2C)=CN=C1SCC(=O)NN=Cc1ccc(C(F)(F)F)cc1,0.44588176043480615,0.3405000000000009,35,35
213,True,CC(=O)Nc1cccc(Nc2cnnc(Cc3ccccc3C)c2)c1,0.7386924661986014,4.077820000000003,25,25
214,True,COc1ccc(NC(=O)[C@H]2CC=CC[C@H]2C(=O)Nc2ccc([N+](=O)[O-])o2)cc1,0.44635651254376885,3.3560000000000016,28,28
215,True,N#Cc1ccccc1Nc1cccc(C(=O)Nc2ccc3ccccc3c2)c1,0.4881456518535671,5.707380000000003,28,28
216,True,C=CCC(=O)Nc1ccc(S(=O)(=O)NCCOC(=O)Cn2c(=O)n(C)c3ccccc32)cc1,0.26060574652260754,1.3762999999999996,33,33
217,True,O=c1c2ccccc2[nH]c(=S)n1Cc1ccco1,0.7189313234564889,2.7003900000000005,18,18
218,True,Cc1ccc(NC(=O)C=CNC(=O)CCCc2ccccc2)cc1,0.7654672724569563,3.5863200000000024,24,24
219,True,COc1ccc(OC=CC(=O)NC(=O)[C@@H](C)OC(=O)CNC(=O)c2cc(Cl)ccc2Cl)cc1,0.3119529336225311,2.899000000000001,33,33
220,True,COc1ccc(OCCCCC(=O)Nc2ccc(F)cc2)cc1,0.7480318814689599,4.022100000000003,23,23
221,True,COc1ccc(NC(=O)CNc2nnc(N(C)C)s2)cc1,0.8448082497215947,1.6632999999999998,21,21
222,True,CSC1NN(CC(=O)NCC(=O)NCc2ccco2)S(=O)(=O)c2ccccc21,0.5945850048133136,0.5827000000000009,28,28
223,True,COC(=O)c1ccc(NC(=O)CSc2nccc(C(=O)Nc3ccc(OC)cc3)n2)cc1,0.3036506039257149,3.254900000000002,32,32
224,True,COc1cccc(CNC(=O)c2cccc3ccccc23)c1,0.794164606873631,3.778400000000002,22,22
225,True,CCOC(=O)N1CCC(C=NOCC(=O)Nc2c(Cl)ccc(-c3ccc(OC)cc3)c2Cl)CC1,0.3770110746246015,5.478400000000005,34,34
226,True,Cc1cccc(NC(=O)C[C@@H]2C(=O)N3c4ccccc4N(c4ccccc4)[C@@]23O)c1,0.6550908802856997,3.7844200000000017,30,30
227,True,O=C(CCc1noc(C2=NC=CC=C(c3ccc(Cl)cc3F)N2)n1)Nc1ccccc1,0.5981439691266887,4.338000000000003,31,31
228,True,COC(=O)c1c(C)nc2ccc3ccccc3n12,0.613912461413798,2.5825200000000006,18,18
229,True,CC1CCN(c2cc(Cl)n(C)c(=O)c2O)CC1,0.7818717249957604,1.9806,17,17
230,True,CC1N(C)c2ccccc2N1C(=O)c1ccc(Cl)c(OC(F)F)c1,0.8212441258027601,4.384000000000003,24,24
231,True,Cc1cccc(C(=O)NCC(=O)Nc2ccccc2Cl)c1,0.9118540534557283,3.0169200000000016,21,21
232,True,COC1=CC(C)N=C2NC(=S)c3ccccc3N12,0.7828843395791749,2.0176,18,18
233,True,COc1ccc(C(=O)C2=CC=C[C@@]34OC(=O)c5ccc(OC)cc5[C@H]3N(O)N24)cc1,0.6126308516404427,2.870000000000001,30,30
234,True,Cc1cccc2c(=O)c3cc(Cl)cc(Cl)c3[nH]c12,0.610973785413759,4.296520000000002,18,18
235,True,CCOc1ccc(C(=O)OCCCOc2ccccc2)cc1,0.550465500530814,3.7112000000000025,22,22
236,True,CCOC(=O)c1ccc(NC(=O)CCNC(=O)Cn2ccc3ccccc3c2=O)cc1,0.5431458779576761,2.3232,31,31
237,True,Cn1c(Nc2cccc(Cl)c2)nnc1SCC(=O)Nc1ccccc1,0.6400974405745485,3.9429000000000016,25,25
238,True,CC=CC(=O)Nc1cccc2c(=O)c3ccccc3oc12,0.5769747487535073,3.4608000000000017,21,21
239,True,O=C(CN1C(=O)c2ccc(Cl)cc2C1=O)N1CCOCC1,0.757852819168314,0.7948000000000003,21,21
240,True,CC(=O)c1ccc(OCC(=O)N=NCc2nc3ccccc3[nH]2)cc1,0.5513481762561854,3.3233000000000015,25,25
241,True,COc1ccc(C=NC=CCS(=O)(=O)c2ccc3nonc3c2)cc1,0.6295164400198426,2.637900000000001,25,25
242,True,COc1ccc(CCCNC(=O)c2ccc3ccccc3n2)cc1,0.706000716938274,3.6060000000000025,24,24
243,True,Cc1ccc(COc2ccccc2C(=O)NC2CCCCC2)cc1,0.8704996091835535,4.6365200000000035,24,24
244,True,COc1ccc(NC(=O)CCOC(=O)c2ccccc2C(=O)N2CCOCC2)cc1OC,0.6261770626699076,2.3617999999999997,32,32
245,True,COC(=O)c1nc2ccc(Br)cc2c(=O)n1CCCN1CCOCC1,0.6987591055807638,1.6678999999999997,25,25
246,True,COc1ccc(NC(=O)C=Cc2cc3ccccc3o2)cc1OC,0.7181017019039997,4.101900000000003,24,24
247,True,Cc1ccc(C(=O)NOCCCNC(=S)Nc2ccc(F)cc2)s1,0.3984040293403256,3.233720000000001,24,24
248,True,CCCOc1ccc(C(=O)NNS(=O)(=O)c2ccc(C(N)=O)cc2)cc1,0.5956674420984693,1.1976,26,26
249,True,Nc1nc2ccc3ccccc3c2c2ccccc12,0.4723815103857661,4.123400000000002,19,19
250,True,COC(=O)c1ccc(C(=O)OCCCN2C(=O)c3ccccc3C2=O)cc1,0.4421391863134609,2.3163,27,27
251,True,COc1ccc(NCCC(=O)OCC(=O)c2cccc3cccnc23)cc1,0.4870848706736654,3.4715000000000025,27,27
252,True,CCOC(=O)c1c(C)n(CC(=O)NCC(=O)c2ccc(C)cc2)c(=O)c2cc(OC)ccc12,0.4181385574030305,2.802740000000002,33,33
253,True,COc1ccccc1-c1nnc(SCC(=O)c2cc(C)n(C)n2)o1,0.5020334547946305,2.7621200000000004,24,24
254,True,COc1ccc(-c2cc(C(=O)O)c3n2N2C(=Nc4ccccc4N=C2c2ccc(C(=O)O)cc2)S3)cc1,0.37002724811908705,5.383400000000004,37,37
255,True,CCn1nccc1N1C(=O)CSC2=CC(OC)=CC21,0.8446988483485525,1.7792,19,19
256,True,O=C(NCCNCc1ccc(F)cc1)c1cc2c(ccc3ccccc32)oc1=O,0.29978705144260404,3.6049000000000015,29,29
257,True,COc1ccccc1[C@H]1CCCN(C(=O)CCN2NN=C3C(=O)c4ccccc4[C@@]32O)C1,0.7477841222061616,2.0091,32,32
258,True,CCOc1ccccc1C(=O)NC(=O)NCCC(=O)NCC(=O)c1cc2ccccc2o1,0.44190670937769455,2.660100000000001,32,32
259,True,Cc1ccc(C)c(S(=O)(=O)Nc2ccccc2)c1,0.9224151091127474,3.1042400000000017,18,18
260,True,COc1ccc(CNNC(=O)CSc2ccc3ccccc3c2)cc1,0.5020750490673168,3.7615000000000016,25,25
261,True,N#CCCC(=O)Nc1nnc(-c2ccccc2)n1C(=O)c1ccccc1,0.7660668211765438,2.8758800000000013,26,26
262,True,CCOC(=O)c1ccc(NC(=O)CCCCCN2C(=O)C3=CN=C4C=CC=CC34C2=O)cc1,0.35561967929187227,3.1819000000000015,33,33
263,True,CC(=O)Nc1ccc(OCCOCC(=O)Nc2cccc(C)c2)cc1,0.7232119371695993,2.9875200000000017,25,25
264,True,CCOC(=O)c1ccc(C(=O)CCCC(=O)OCC(=O)Nc2ccccc2)cc1,0.48730691755500594,3.398200000000002,29,29
265,True,COc1ccc(OCC2=C[C@H](C(F)(F)F)N=C(N(C)C)N2)cc1,0.9214414469732546,2.4096,23,23
266,True,COc1ccccc1COc1ccc(Cl)cc1NC(=O)c1ccc(C)c(S(=O)(=O)N2CCOCC2)c1,0.4603477741556857,4.509220000000004,36,36
267,True,COC(=O)C1=C(C)N=C(CSCC(=O)Nc2ccccc2S(=O)(=O)c2ccccc2)[C@H]1C,0.5876259573834445,3.7288000000000023,32,32
268,True,O=C(CSC1=NC2=CC=CCN2C(=O)C1)Nc1cccnc1,0.9228662986552733,1.7953,22,22
269,True,NC(=O)c1ccc(NC(=O)Nc2cccc3nonc23)cc1,0.6815143882662464,1.9656999999999998,22,22
270,True,CCCNC(=O)Cc1ccc2c(=O)nc3[nH]cnn3c2c1,0.7354745711356692,0.6394999999999992,21,21
271,True,COc1ccc(C(=O)NC=CNC(=O)COc2cc(C)n(-c3ccccc3)c2)cc1,0.603118006521574,3.190520000000001,30,30
272,True,CSC1=NC(=O)c2ccccc2C(=O)C1,0.6714682799550288,2.1747000000000005,15,15
273,True,CCC(=O)N1CCN(c2ccccc2Cl)CC1,0.8070897285006126,2.3986,17,17
274,True,COc1ccc(NC(=O)NCC(=O)CN=C2[C@H](N)C(=O)N(C)C(=O)N2C)cc1,0.6041768640188094,-0.36459999999999804,28,28
275,True,COc1ccc(C(=O)NNC(=O)Cn2[nH]c3ccccc3c2=O)cc1,0.6109576431304505,0.7993999999999996,25,25
276,True,CCc1ccc(OCC(=O)NCc2cccnc2)cc1,0.876209141664973,2.3392,20,20
277,True,COC(=O)c1ccc(CCNC(=O)CCCc2nc3ccccc3s2)cc1,0.602415581087053,3.7645000000000026,27,27
278,True,Cc1ccc(NC(=O)CSc2ncccn2)cc1,0.676837004526648,2.5158200000000006,18,18
279,True,COc1cccc(NC(=O)CCn2[nH]c(=O)c3cc4ccccc4n3c2=O)c1,0.5548458559033101,1.9798999999999998,28,28
280,True,O=c1nc(-c2cccnc2)[nH]c2ccccc12,0.6858698887632932,1.9850999999999996,17,17
281,True,CC(C)N1CC(=O)c2nc3ccccc3n2Cc2ccccc2NCC(=O)c2ccccc2NC(=O)OC(C)(C)C1=O,0.32656421916005324,5.139800000000005,42,42
282,True,COc1ccc(CC(=O)Nc2ccc(S(=O)(=O)N3CCc4ccccc43)cc2)cc1,0.6582751534051585,3.6278000000000024,30,30
283,True,CCOC(=O)c1ccc(NC(=O)CCCC(=O)c2ccc3ccccc3c2)cc1,0.4342145761513244,5.008200000000004,29,29
284,True,CCc1ccc(C(=O)CNS(=O)(=O)c2ccc(C)cc2F)cc1,0.8257948936988802,2.8577200000000014,23,23
285,True,CC1=CC(=O)[C@@H]2SC3=NNc4ccccc4[C@]32N1,0.74403855979713,1.8123999999999998,18,18
286,True,CCOC(=O)C1CCN(C(=O)CCC(=O)N2[C@@H](C)N(c3ccccc3)[C@]23C=CC=CC3)CC1,0.6196620382665462,3.475500000000001,33,33
287,True,COc1ccc(CC(=O)Nc2sccc2NC(=O)c2cccc(F)c2)cc1,0.6647444138060298,4.329300000000003,27,27
288,True,CSc1ccc(C(=O)C2CC=C3SC4=CC(=O)N(c5ccc(F)cc5)C34N2)cc1,0.584200584732867,4.349900000000003,29,29
289,True,CC1=NC(=S)N=C2NN=C(c3ccccc3)[C@@H]12,0.762911256480002,1.768,17,17
290,True,COc1ccc(NC(=O)CCCC(=O)Nc2ccc3ncccc3c2)cc1,0.6650293276353301,3.9909000000000026,27,27
291,True,CCOC(=O)c1ccc(OC[C@@H](O)C(=O)NC2CCN(S(=O)(=O)c3ccc(OC)c(OC)c3)CC2)cc1,0.4096989588610285,1.5897000000000006,37,37
292,True,Cc1ccc(NC(=O)COC(=O)CSc2ccc(Cl)cc2)nc1,0.6390416991150251,3.317420000000001,23,23
293,True,Cc1cccc(-c2nnc(SCC(=O)Nc3ccc4ccccc4c3)o2)c1,0.5010636114116535,4.929020000000003,27,27
294,True,Oc1ccc(NC(=S)Nc2ccc(F)cc2)cc1,0.5734837354141049,3.340200000000001,18,18
295,True,Cc1cccc(OCC(=O)NCC(=O)Nn2c(C)nc3ccccc3c2=O)c1,0.6706754197885385,1.2786399999999993,28,28
296,True,CCOC(=O)c1ccc(Cl)c(C(=O)Nc2ccc(Cl)c(OCc3ccccc3)c2)n1,0.49332512401749623,5.396400000000004,30,30
297,True,CCCNC(=O)c1ccccc1NC(=O)C1=C(C)N(C)N(c2ccccc2)C(=O)N1,0.6860277501212576,3.0730000000000013,30,30
298,True,COc1ccc(OCC(=O)NCc2ccccn2)cc1,0.8705306212990594,1.7854,20,20
299,True,CCCOc1ccc(C)cc1NC(=O)c1ccccc1,0.8893578528569893,4.036120000000003,20,20
300,True,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)OCC(=O)OCc1nc(-c2ccccc2)no1,0.38947102464261085,3.784320000000003,32,32
301,True,CN(CCNC(=O)c1ccc(Cl)cc1)C(=O)c1ccc(Cl)cc1,0.8964982424118845,3.495400000000002,23,23
302,True,COc1ccc(NC(=O)CNC(=O)CSc2nnc(-c3ccc(OC)c(OC)c3)o2)cc1,0.44107432313668654,2.6094,32,32
303,True,CC(=O)Nc1ccc(S(=O)(=O)NCCCN2CCN(Cc3ccc4c(c3)OCO4)CC2)cc1,0.5353016833855663,1.8599000000000006,33,33
304,True,COC(=O)c1ccc(S(=O)(=O)NCc2ccccc2)cc1,0.8570361805084756,1.9516999999999998,21,21
305,True,Cc1ccc(SCC(=O)Nc2ccc3ccccc3n2)cc1,0.7317036024605497,4.274020000000003,22,22
306,True,O=C(O)c1nnc(-c2ccccn2)n1-c1ccc(F)cc1,0.7967668025346467,2.1666,21,21
307,True,CCn1cc(CC(=O)Nc2ccc(C)n2-c2ccccc2C)c2ccccc21,0.5111997253139046,5.249940000000005,28,28
308,True,N#CCCNC(=O)c1ccc2[nH]c(=O)c3ccccc3c2c1,0.573330036917233,2.3247800000000005,22,22
309,True,CCOC(=O)c1cc2ccccc2n1C(=O)[C@@H](C)Nc1cccc(S(=O)(=O)N2CCCCC2)c1,0.5076043129642404,4.133400000000003,34,34
310,True,COC(=O)c1ccc(NC(=O)COC(=O)c2ccc(C)cc2Cl)cc1,0.826671240977578,3.230520000000002,25,25
311,True,COc1ccc(C(=O)NNC(=O)CCc2c(C)[nH]c(=O)n(-c3ccccc3)c2=O)cc1,0.5160591992731783,1.2366199999999992,31,31
312,True,Cc1cccc(CC(=O)N=C2C=Cc3nonc3C2)c1,0.8357190495461599,2.1576199999999996,20,20
313,True,Cc1cccc(NC(=O)CSc2nnc(-c3ccccn3)n2N)c1,0.5449760191520006,2.09312,24,24
314,True,Cc1cc(C(=O)NCc2ccco2)n(-c2ccccc2)n1,0.7995208294421682,2.7037200000000006,21,21
315,True,COc1ccc(OC)c(CNC(=O)Cc2ccc3c(c2)n(C)c(=O)n3C)c1,0.718428631283844,1.7530999999999997,27,27
316,True,CCc1ccc(OCCOC(=O)CCC(=O)NN2C(=O)c3ccccc3C2=O)cc1,0.38659756326187406,2.2786,30,30
317,True,CCOC(=O)C1=C(C)N=C(C)C2C(=O)C3C=CC=C[C@@]132,0.7235865108465687,2.2255000000000003,20,20
318,True,C[C@@H]1C=C2NC(=O)N=C2O1,0.5266993352536943,0.4107,10,10
319,True,CCOC(=O)c1cccc(C(=O)Nc2cc(C)c(OC)c(OC)c2)c1,0.8134423293739487,3.441220000000002,25,25
320,True,Cc1ccc(C=NNC(=O)c2ccncn2)cc1,0.6534265331164547,1.5489199999999999,18,18
321,True,COC1=C(OC)C(OC)=C(NC(=O)[C@@H]2CCN(CC(=O)Nc3c(OC)ccc4ccccc34)C2)C1,0.5682190701283364,2.991100000000001,35,35
322,True,COC(=O)c1ccc(NC(=S)NCCC(=O)Nc2ccccn2)cc1,0.5383096435104228,2.1834,25,25
323,True,COC1=NN=C2Nc3ccccc3N2[C@@H]1c1ccc(Cl)cc1,0.874251113630447,3.6427000000000023,22,22
324,True,CC1=N[C@H](SCC(=O)Nc2ccnn2NC(=O)c2ccc(C)cc2Cl)C2=C(C)C3C=CC=CC3=C2N1,0.5176034968334988,4.574620000000003,36,36
325,True,COC(=O)c1ccc(Cl)cc1NC(=O)COC(=O)CCC1=c2ccccc2=NC1,0.6978962680578535,1.8725999999999996,29,29
326,True,COc1ccc(CNC(=O)COC(=O)c2ncc(C(F)(F)F)cc2Cl)cc1,0.7505244135451334,3.2356000000000007,27,27
327,True,Cc1ccc(CNC(=O)COc2ccccc2-c2ccccc2)cc1,0.7287777865796422,4.357220000000003,25,25
328,True,CCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccccc3Br)c2)cc1,0.5441420997005942,5.352400000000004,28,28
329,True,CCOc1ccc(-n2c(=O)[nH]c(=O)n(CC(=O)NC3CCCCC3)c2=O)cc1,0.7492590207047488,0.5351000000000004,28,28
330,True,COCCNC(=O)Cc1c(C)nc2ccccn2c1=O,0.7970110322098477,0.3080199999999993,20,20
331,True,Cc1ccc(CNC(=O)CSCc2ccccc2)cc1,0.8792190712009498,3.544620000000002,20,20
332,True,CCOC(=O)CNC(=O)Nc1cccc(C(F)(F)F)c1,0.8366366488061108,2.3900000000000006,20,20
333,True,COc1ccc(OCC(=O)NCC2=CCc3cccnc3C2=O)cc1,0.8709951863403392,1.9506000000000003,25,25
334,True,COc1ccc(C(=O)c2ccc(=O)n(CCc3ccccc3)c2)cc1,0.6502138087554123,3.3306000000000022,25,25
335,True,O=C(CCN1C(=O)c2ccccc2C1=O)NCc1cccs1,0.859032953611252,2.0506,22,22
336,True,COc1ccccc1NC(=O)CCC(=O)c1ccccc1,0.8275325475251452,3.296800000000002,21,21
337,True,CCOC(=O)CNC(=O)CCN1C(=O)CN(c2ccc(F)cc2)C1=O,0.5751554811507454,0.6637000000000004,25,25
338,True,COC(=O)CNC(=O)c1cccc(C(=O)OCC(=O)Nc2ccccc2F)n1,0.6749843560847446,0.918999999999999,28,28
339,True,Cc1ccc(C(=O)COC(=O)Cc2ccc3ccccc3c2)cc1,0.5249066146024729,4.116820000000003,24,24
340,True,Cc1nc2ccccc2c2ccncc12,0.5137823284112945,3.091420000000001,15,15
341,True,COc1ccccc1NC(=S)Nc1ccccc1F,0.8385120838889483,3.643200000000001,19,19
342,True,CCOc1ccc(S(=O)(=O)Nc2ccc(C(=O)NCc3ccccc3Cl)cc2)cc1,0.5364868975095229,4.469500000000003,30,30
343,True,CCOC(=O)c1cccc(NS(=O)(=O)c2ccc(-n3cnnn3)cc2)c1,0.6529280643574833,1.6398,26,26
344,True,CCOc1ccc(CNC(=O)CCCN2C(=O)c3ccccc3C2=O)cc1,0.7291401412960766,2.7779000000000016,27,27
345,True,COCCn1c(SCC(=O)NC(=O)Nc2cccc(F)c2)nnc1-c1ccc(C)cc1,0.5174999062556215,3.479420000000002,31,31
346,True,COC(=O)C1=C(C)N(c2ccccc2)[C@@H](N)S1,0.8122379728888011,1.8866,17,17
347,True,O=C(CSC1=CC=CC2C=CC=CC2=N1)c1ccccc1F,0.7743064572582615,4.336000000000003,22,22
348,True,CCc1ccc(OCC(=O)OCc2cnc3ccccc3c2)cc1,0.6457092688756839,3.919400000000003,24,24
349,True,Cn1c(=O)c(=O)n(Cc2ccccc2)c2ccccc2c1=O,0.6651781586357259,1.1086999999999994,22,22
350,True,Cc1ccc(C)c(NC(=O)CCC(=O)N2CS(=O)(=O)c3ccccc32)c1,0.8944571800957093,2.8001400000000016,26,26
351,True,Cc1ccc(OCC(=O)NCn2ncc3ccsc3c2=O)cc1,0.7760144037130378,1.9191199999999997,23,23
352,True,CCCCCc1ccc(NC(=O)CSc2ncc(-c3ccccc3Cl)n2C)cc1,0.3261566277315403,6.204000000000005,29,29
353,True,CCCC(=O)N1c2ccccc2Oc2ccccc21,0.8000108487550753,4.257100000000003,19,19
354,True,COc1ccc(Cn2c(C)nnc2SCC(=O)Nc2ccccc2)cc1,0.647675011233292,3.374220000000002,26,26
355,True,Cc1cccc(OCCC=NCc2ccco2)c1,0.5732890147151112,3.6279200000000023,18,18
356,True,CSc1nc(=O)cc(COC(=O)c2ccccc2)[nH]1,0.5239387324226364,1.8488,19,19
357,True,COc1ccc(OCCOCCNC(=O)C2=c3ccccc3=NC2)cc1,0.6730188537548301,0.6908999999999998,26,26
358,True,N#CCOC1=CC2N=NN=C2C=C1,0.6299549669611553,1.17068,13,13
359,True,COc1cccc(CCNC(=O)[C@H]2C(=O)c3ccc(C)cc3[C@H]2C2C(=O)c3ccccc3C2=O)c1,0.5546762848163345,3.9540200000000025,35,35
360,True,N#Cc1cccc(OCC(=O)OCC(=O)N2C3=C=CC=CC=C3Cc3ccccc32)c1,0.5558262486638055,3.6047800000000025,31,31
361,True,CCC=Cc1ccc(SCC(=O)Nc2ccc3ccccc3c2)nn1,0.650533681897996,4.783800000000004,25,25
362,True,CCn1[nH]c(=O)c2cc(Br)ccc2c1=O,0.8518992491666811,1.4722000000000002,15,15
363,True,COc1cccc(CCNC(=O)COc2cc(=O)n(C)c3ccccc23)c1,0.6965370446019661,2.2847999999999997,27,27
364,True,CCOc1cccc(NC(=O)CSc2nnc(CNC(=O)CC(=O)Nc3ccccc3F)n2C)c1,0.27288482509952594,2.728700000000001,35,35
365,True,COc1ccc([C@@H]2CCN(C(=O)[C@@H]3CCCN3c3ccc(OC)cc3Cl)C2)cc1,0.7293232270611875,4.342100000000004,29,29
366,True,COc1ccc(NC(=O)CCCc2ccc3ncccc3c2)cc1,0.74015308894167,4.204800000000003,24,24
367,True,COc1ccc(CCCC(=O)Nc2ccccn2)cc1OC,0.8534367190056003,3.060200000000001,22,22
368,True,COc1ccc(S(=O)(=O)NCCOc2ccc(NC(C)=O)cc2)cc1,0.6990595800724894,2.0108999999999995,25,25
369,True,COC(=O)c1cccc(NC(=O)c2ccc(C(=O)Nc3ccccc3C#N)o2)c1,0.6448150067384995,3.4424800000000015,29,29
370,True,CC(=O)Nc1ccccc1C(=O)c1cccc2ccccc12,0.7398966249104314,4.029200000000002,22,22
371,True,Cc1ccc(CNC=CCCc2ccco2)cc1,0.831247068137878,3.8241200000000024,18,18
372,True,CC(=O)c1cccc(NC(=O)[C@@H]2CC(=O)N3NC(=O)N[C@H]23)c1,0.6945516166627999,0.23009999999999964,22,22
373,True,O=C(O)CSCC(=O)NC1=CC=C2CC=C(F)C=C21,0.8077893002610315,1.9278000000000002,19,19
374,True,COc1ccc(CNC(=O)CCn2cccc2)cc1,0.8628807693470731,2.2032,19,19
375,True,COc1ccc(CCN(C)CC(=O)Nn2cnc3ccccc32)cc1,0.7180107564086244,2.2895000000000003,25,25
376,True,CC(=O)N1CCN(CCCNC(=O)c2ccc(C(=O)Nc3c(F)cccc3F)o2)CC1,0.6511545994895229,2.0941,31,31
377,True,CCOc1ccccc1N1C(=O)c2ccccc2C1=O,0.8032322376001966,2.8859000000000012,20,20
378,True,CN(C)c1ccc(NC(=O)CSc2nnc(Cc3ccccc3)s2)cc1,0.6257213938035598,3.9257000000000026,26,26
379,True,CCOC(=O)CN1CCC(=O)c2ccc(Cl)cc2C1=O,0.799433007262408,1.9317000000000002,20,20
380,True,CC(=O)c1cccc(C(=O)CCC(=O)Nc2ccccc2)c1,0.8296512332718256,3.490800000000002,22,22
381,True,CCn1c(SCC(=O)NCCOc2ccccc2)nnc1-c1ccco1,0.45938950432563896,2.845300000000001,26,26
382,True,COc1ccccc1CNC(=O)COC(=O)CC(=O)c1ccc2ccc(C)cc2c1,0.3518750464722797,3.5892200000000027,30,30
383,True,COc1ccc(C(=O)NCC(=O)NN=Cc2ccccc2Cl)cc1-n1cc2ccccc2c1,0.32040659678087074,4.172600000000002,33,33
384,True,COc1ccc(CCNC(=O)C(=S)Nc2ccccc2)cc1OC,0.7893420684638891,2.8020000000000014,24,24
385,True,COc1cccc(CC(=O)NC(=O)c2ccccc2-c2ccccc2)c1,0.7638155614633303,3.8613000000000026,26,26
386,True,Cc1nc2ccccc2nc1-c1ccccn1,0.6336803766659567,3.0002200000000014,17,17
387,True,COc1ccc(CNC(=O)CCc2ccc3ncccc3c2)cc1,0.7561763338406994,3.4924000000000026,24,24
388,True,O=C1c2ccsc2CN1NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,0.651892050159219,2.159,23,23
389,True,Cc1ccc(NC(=O)COC(=O)c2cccs2)nc1,0.8695692028574222,2.24702,19,19
390,True,CC(=O)OCCOC(=O)c1ccc(S(=O)(=O)Nc2ccc(C)cc2)cc1Cl,0.5546119889973824,3.169120000000002,27,27
391,True,COC(=O)c1ccc(C(=O)NCCC(=O)c2ccc3c(c2)COC3=O)cc1,0.6204027970396401,2.1464,27,27
392,True,Cc1cccc(NC(=O)COc2cccc3ccccc23)c1,0.78331216042521,4.165720000000003,22,22
393,True,COc1cccc2nc(Cl)c(C(F)(F)F)nc12,0.7907796607158651,3.310600000000001,17,17
394,True,CC(=O)c1ccc(C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,0.6584387020287559,2.1718,28,28
395,True,O=C(CCCOc1ccc(OC(=O)c2ccccc2)cc1)Nc1ccc(C(=O)O)cc1,0.3027715150676474,4.4017000000000035,31,31
396,True,COc1ccc(CCCNC(=O)c2cc(=O)n3ccsc3n2)cc1,0.696054478306927,2.1272,24,24
397,True,Cc1ccc(C(=O)NCCCC(=O)Nc2ccc(Cl)cc2)cc1,0.7914594122605056,3.7971200000000023,23,23
398,True,COc1cc(SCC(=O)c2ccc(N(C)C)cc2)[nH][nH]c2ccccc2n1,0.49663406892622913,4.065000000000002,27,27
399,True,O=C(NCCCc1ccc(F)c(C(F)(F)F)c1)c1ccccc1F,0.6347914830178932,4.346200000000002,24,24
400,True,Cn1c(=O)n(CCC(=O)NCc2cccnc2)c(=O)c2ccccc21,0.7455638960825816,0.8017000000000001,25,25
401,True,CN(C)S(=O)(=O)c1cccc(C(=O)C2=CC(=O)C3C=CN=C3O2)c1,0.7624511921923778,1.1448000000000003,24,24
402,True,COC(=O)c1ccc(C(=O)NCCNC(=O)c2ccco2)cc1,0.616790072851453,1.2259999999999998,23,23
403,True,COc1ccccc1-n1c(C)nc2cc([N+](=O)[O-])ccc21,0.5461751119161633,3.250720000000002,21,21
404,True,CSc1ccc(C(=O)c2cccc(NC(=O)CSc3ccccn3)c2)cc1,0.4621956753874293,4.765300000000003,27,27
405,True,COc1ccc(CCNC(=O)CCC(=O)c2ccccc2)cc1,0.7624801658217233,3.0170000000000012,23,23
406,True,Cc1cccc2c1N=CN=C(OCC(=O)NNC(=O)c1ccccc1)C2,0.8303807402475527,2.0872199999999994,26,26
407,True,CCC(=O)c1ccc(CC(=O)NN[C@@H](C)NC(=O)c2ccccc2Br)cc1,0.3401808373770223,2.9811000000000005,27,27
408,True,COc1ccc(OC)c(SCC(=O)n2cnnc2)n1,0.7592207066746012,1.1227999999999998,19,19
409,True,COc1ccc(CC(=O)NCc2ccc3ccccc3n2)cc1,0.7877940683742415,3.1023000000000014,23,23
410,True,O=C(CCCC(=O)Nc1ccccc1)NNC(=O)c1cccc2ncccc12,0.5760405159832275,2.8048,28,28
411,True,CC1=NC2C=CC=CN2C(=O)C1NNC(=O)c1ccc(C)cc1,0.8268137436171459,1.3107199999999994,23,23
412,True,Cc1cc(NC(=O)COC(=O)CSc2nc3ccccc3s2)no1,0.5313758338746366,2.866720000000001,24,24
413,True,CCCCC[C@H]1C(=O)OC(C)=C1C(=O)Nc1ccccc1NC(=O)COc1ccccc1[N+](=O)[O-],0.20739793865071965,4.578100000000004,35,35
