index,valid,smiles,qed,logP,num_atoms,num_heavy_atoms
208,True,COc1ccc(CNC(=O)CCc2ccc3ccccc3c2)cc1,0.7427282431750418,4.097400000000003,24,24
209,True,CCOc1ccc(C(=O)CN2CCC(NS(=O)(=O)C3=c4ccccc4=NC3)CC2)cc1,0.6199752334913169,1.0934000000000008,31,31
210,True,COc1cccc(CNC(=O)CCC(=O)Nc2ccccc2)c1,0.8258318695273823,2.7303000000000006,23,23
211,True,COC(=O)c1ccc(OC(=O)C[C@@H]2C(=O)NCc3ccccc3C2=O)cc1,0.5034007105442432,1.8975999999999997,27,27
212,True,CC(=O)c1cccc(NC(=O)CCC2=NC(=O)c3cc4ccccc4nc32)c1,0.6910724940051342,3.7992000000000026,28,28
213,True,COc1ccc(CC(=O)Nn2nnc3ccccc3c2=O)cc1,0.7799827420115558,1.1128999999999998,23,23
214,True,CCOc1ccc(NC(=O)CCCNC(=O)c2coc3ccc(OC)cc3c2=O)cc1,0.5103687681695512,3.349000000000002,31,31
215,True,COc1ccc([C@H]2NCN2C(=O)CCC(=O)Nc2cccc([N+](=O)[O-])c2)cc1,0.5597202447734758,2.4101999999999997,28,28
216,True,CN(C)c1ccc(CNC(=O)[C@H]2CCCC(=O)N(Cc3ccccc3Cl)C2)cc1,0.7820605463173705,3.8511000000000024,29,29
217,True,COc1ccc(NC(=O)C2CCN(C(=O)COC(=O)Nc3ccc(S(N)(=O)=O)cc3)CC2)cc1,0.5336109550993359,1.7684000000000004,34,34
218,True,CC(=O)c1ccc(NC(=O)Cn2cnc3ccccc32)cc1,0.7522385148590991,2.877600000000001,22,22
219,True,N#CCC(=O)NC(=O)c1ccc(CNS(=O)(=O)c2cccc3[nH]c(=O)[nH]c23)cc1,0.4594264958087833,0.5047800000000001,29,29
220,True,CN(C)c1ccc(Nc2ccccc2C(=O)N2CCOCC2)cc1,0.9385647099646186,2.9686000000000012,24,24
221,True,CC(=O)C1N=C(c2cccc(F)n2)Nc2ccc(F)cc21,0.8640739761515673,2.8622000000000005,21,21
222,True,Cc1ccc(Nc2nc3ccccc3c(=O)n2Cc2ccccc2)cc1,0.5945057587354832,4.496820000000002,26,26
223,True,COc1ccc(C(=O)Nc2ccccc2C(=O)C2=C[C@@H]3N=NN=C3C=C2)cc1,0.8088512488442374,3.8168000000000024,28,28
224,True,COC(=O)c1ccc(CN(C)S(=O)(=O)c2cccc(F)c2)cc1,0.7862833217237544,2.4330000000000007,23,23
225,True,COc1ccc(-c2ccccc2C(=O)NCc2ccccc2)cc1,0.7620289341426721,4.292200000000003,24,24
226,True,CCOC(=O)N1CCN(C(=O)c2ccc(CS(=O)(=O)c3ccc(S(N)(=O)=O)cc3)o2)CC1,0.6297023846257579,0.8152000000000009,32,32
227,True,COC(=O)c1ccc(CN(C)C(=O)Nc2cccc3ccccc23)o1,0.7328087072025362,3.883300000000003,25,25
228,True,COc1ccc(SCC(=O)NCc2ccc(C(=O)O)cc2)cc1,0.7631538042226288,2.8019000000000007,23,23
229,True,CCOC(=O)N=NC(=O)c1cc2ccccc2s1,0.7755380276488849,3.6502000000000017,18,18
230,True,COc1ccc(CNC(=O)CCc2ccc3ccccc3c2)cc1,0.7427282431750418,4.097400000000003,24,24
231,True,Cc1cccc(Nc2ccccc2NC(=O)c2ccccc2[N+](=O)[O-])c1,0.5077459075271378,4.899120000000003,26,26
232,True,Cc1cccc(C(=O)Nc2ccc3nc(-c4ccccn4)nc(NCC4=C[C@@H]5C=CC=CC5=CC=C4)c3c2C)n1,0.2978269807208512,6.532640000000005,40,40
233,True,O=C(Cc1ccccc1-c1c[nH]c2ccccc2c1=O)NCc1ccccc1,0.5581158521700058,4.054000000000002,28,28
234,True,CCOC(=O)c1ccc(C(=O)NC[C@H](O)CN2CCCN(Cc3ccccc3F)C2)cc1,0.578915948339157,2.2585000000000006,32,32
235,True,CCOC(=O)N1CCN(C(=O)c2cccc(NC(=O)c3ccc4oc5ccccc5c4c3)c2)CC1,0.46367317621273674,4.752600000000005,35,35
236,True,COc1cccc(CC(=O)Oc2cccc3ccccc23)c1,0.5384284156027896,3.996500000000003,22,22
237,True,CC1=CCC(=O)C(C2c3ccccc3C(=O)N2O)=N1,0.7798879158283841,1.8903,19,19
238,True,CC1=CN(CCCNC(=O)c2cccc3cccnc23)CC=C1,0.8632624307345315,3.130300000000001,23,23
239,True,CC(=O)c1ccc(CCCN2CCc3ccccc3C2)cc1,0.7797581832044566,3.880100000000003,22,22
240,True,COc1ccc(CNC(=O)CC(=O)NNCc2ccccc2F)cc1,0.5021817052629624,1.6616,25,25
241,True,CCc1ccc(OC(=O)CN2C(=O)C3=CC=C(C[C@H]4Oc5ccccc5C4=O)[C@]32C)cc1,0.398165021188789,3.655700000000003,32,32
242,True,COc1ccc(NC=CC(=O)Nc2cccc(C(F)(F)F)c2)cc1,0.8015265189191219,4.278300000000002,24,24
243,True,COc1ccc(NC2=NCC(=O)N2C(=O)CNc2ccc(C(F)(F)F)cc2)cc1OC,0.7236079027348381,2.971400000000001,31,31
244,True,O=C(O)c1ccccn1,0.5998689433499305,0.7797999999999999,9,9
245,True,COc1ccc(NC(=O)CNC(=O)Cc2ccc(OC)cc2F)cc1,0.8052963861248457,2.1403,25,25
246,True,CCN(CC)C(=O)NC1=CCN=C(Cc2cccc(C(F)(F)F)c2)C1=O,0.8687269389835103,3.206900000000002,26,26
247,True,CN(C)S(=O)(=O)c1ccc(NC(=O)CNCc2ccc(NS(C)(=O)=O)cc2)cc1,0.5350636445951291,1.0367000000000015,29,29
248,True,c1ccc(SC2=NCCCc3ccccc32)cc1,0.7426506473462157,4.171700000000003,18,18
249,True,COc1ccc(S(=O)(=O)Cc2ccc(-c3cnc4ccccc4n3)o2)cc1,0.5226285726053811,3.8723000000000027,27,27
250,True,Cc1ccc(C(=O)c2cccc([N+](=O)[O-])c2)cc1,0.4708737039795697,3.134220000000002,18,18
251,True,COc1ccc(SCC(=O)Nc2ccc([N+](=O)[O-])cc2C)cc1,0.49599052086315143,3.6426200000000017,23,23
252,True,COc1cccc(NC(=O)c2ccc3ncsc3n2)c1,0.8032453709676133,2.9522000000000004,20,20
253,True,O=[N+]([O-])c1ccc(NC(=S)N2CCOCC2)cc1,0.49876716193975285,1.6238,18,18
254,True,COc1ccc(NC(=O)CCNC(=O)CN2CCN(c3ccc(F)cc3)CC2)cc1,0.6921971410984522,2.1012999999999993,30,30
255,True,O=C(Nc1ccc(C(F)(F)F)cc1)c1cccnc1-n1cnc2ccccc21,0.5591629924490156,4.691600000000002,28,28
256,True,CC1=CC(=O)C(=O)C=C1O,0.3920115875088696,0.5264,10,10
257,True,COc1cccc(NC(=O)c2ccccc2NC(=O)Cn2cc3c(n2)C(=O)N(C)C3=O)c1,0.5735910726307797,2.0084999999999997,32,32
258,True,O=c1[nH]c2ccccc2[nH]c2ccccc2[nH]1,0.5403082179803375,2.4619,17,17
259,True,COc1ccc(-c2ncc(Cl)c(OC(=O)c3ccc4ncccc4c3)n2)cc1,0.4741484825919096,4.573000000000003,28,28
260,True,CCc1ccc(NC(=O)CSc2nnc(Cc3ccc4c(c3)OCO4)o2)cc1,0.608642061784485,3.6823000000000023,28,28
261,True,COc1ccc(CCCc2ccccc2CN=Nc2c(N)n(C)c(=O)c(=O)[nH]c2=O)cc1,0.41436666170149,2.4837999999999996,32,32
262,True,O=C(O)c1ccc2c(c1)C1=CC=CC3=CC=CC(=N2)[C@@H]31,0.8401911896575753,3.536500000000002,20,20
263,True,O=C(Nc1ccccc1-n1cnc2ccccc2c1=O)c1ccccc1,0.6186790935606744,3.6380000000000017,26,26
264,True,NC(=O)c1cccc(NC(=O)COC(=O)CCc2ccc3ccccc3c2)c1,0.6192664401349924,3.0532000000000012,28,28
265,True,O=C(Nc1ccccc1-c1ccc(C2=c3ccccc3=NC2)nc1)c1ccccc1F,0.5565753373508258,3.9722000000000026,31,31
266,True,CC(=O)Nc1ccc(-c2n[nH]c(=O)c3ccn(NCc4ccccc4)c23)cc1,0.5012473912877835,3.093700000000001,28,28
267,True,CCn1c2ccccc2c(=O)c2ccccc21,0.5806570113117847,3.1746000000000016,17,17
268,True,COc1cccc(CNC(=O)Cn2ccc3sc(-c4ccccc4)cc32)c1,0.5302371831266582,4.694800000000003,27,27
269,True,COc1nnc(NC(=O)c2ccc(Cl)cc2)s1,0.929561913267391,2.452400000000001,17,17
270,True,COc1ccc(NC(=O)CCCCC(=O)Nc2ccc(Br)cc2)cc1,0.6314027086195112,4.595300000000003,25,25
271,True,COc1ccc(OCC(=O)Nc2cccnc2)cc1,0.8918602707135568,2.1076999999999995,19,19
272,True,O=C(c1ccc(Cl)cc1)N1CCN(CO)CC1,0.8580368559165882,1.0476,17,17
273,True,CCc1ccc(NC(=O)CCOc2ccc3c(c2)OCO3)cc1,0.8879550609940018,3.3853000000000018,23,23
274,True,CCOC(=O)c1cnc(SCC(=O)Nc2ccc([N+](=O)[O-])cc2)n1N,0.24645263789436053,1.4125999999999999,25,25
275,True,COc1c[nH]nc2nc3c4ccccc4c(=O)n-3n1-2,0.5450105664217189,0.7836999999999996,19,19
276,True,NC(=O)c1ccc(CNC(=O)c2ccc(O)c(C(=O)Nc3ccccc3F)n2)cc1,0.4960551801913332,2.2074999999999996,30,30
277,True,CC(=O)Nc1ccc(NC(=O)CCN(C)C(=O)[C@H]2Sc3ncccc3C2=O)cc1,0.7043043291694883,2.1841999999999997,29,29
278,True,Cc1ccc(NC(=O)COc2ccc([N+](=O)[O-])cc2)nc1,0.6723029881260243,2.31572,21,21
279,True,CCCc1ccccc1OCC(=O)Cn1c(=O)[nH]c2ccccc21,0.7265837385684378,2.930200000000001,24,24
280,True,COc1ccc(NC(=O)[C@H]2CCCN2C(=O)c2ccc3c(c2)OCO3)cc1,0.8978339796061513,2.667200000000001,27,27
281,True,COc1ccc(CNNC(=O)c2cccc(C(=O)Nc3ccc(F)cc3)c2)cc1,0.5368514146917012,3.521200000000002,29,29
282,True,CCOc1ccc(C(=O)Nc2cnc3ccc(O)c(-c4ccccc4)c3c2)cc1,0.4923925765797844,5.258400000000004,29,29
283,True,COc1ccc(CCNC(=O)c2ccccc2-c2ccc3ccccc3n2)cc1,0.5168823888833535,4.882900000000004,29,29
284,True,CCN1CCN(C(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)CC1,0.6744315018003159,0.7072000000000014,29,29
285,True,N#Cc1ccc(OCCCC(=O)OCC(=O)c2ccccc2)cc1,0.4235953142447966,3.1433800000000023,24,24
286,True,CC(=O)c1ccc(C(=O)NNC(=O)C2CCN(S(=O)(=O)c3ccc(F)cc3F)CC2)cc1,0.5184003271294995,2.0293,32,32
287,True,CC(=O)Nc1ccc(NC(=O)[C@@H]2CCCN2C(=O)c2ccccc2)cc1,0.8889361920236065,2.888300000000001,26,26
288,True,CCn1c(=O)c2ccccc2c2ccccc21,0.5806570113117847,3.1746000000000016,17,17
289,True,COc1ccc(NC(=O)CN2CCN(NCc3ccc([N+](=O)[O-])cc3)CC2)cc1,0.5162213060944577,1.8642999999999994,29,29
290,True,CC(=O)Nc1ccccc1C1C(=O)c2ccccc2N(C)C1=O,0.8671885366195327,2.5879000000000003,23,23
291,True,CC1=NN(c2ccc3ccccc3n2)C(=O)C1,0.7473896931939723,2.3474000000000004,17,17
292,True,Cc1ccc(NS(=O)(=O)[C@@H]2C=CC(C)N(CC(=O)Nc3ccccc3)C2=O)cc1,0.7116308387850125,2.530920000000001,29,29
293,True,COc1ccc(Sc2nnnn2CCCN2CCN(c3ccccc3)CC2)cc1,0.5656106072872905,3.0452000000000012,29,29
294,True,COc1ccc(C(=O)CCC(=O)N2CCC[C@@H](C(=O)c3ccccc3)C2)cc1,0.6870100923270059,3.779600000000003,28,28
295,True,COc1ccc(-c2cc3ncccc3c(Oc3ccc(OCc4ccc(F)cc4Cl)cc3)n2)cc1,0.23864731973249995,7.469200000000004,35,35
296,True,CC(=O)c1ccc(C(=O)NNC(=O)CN2C=NC3=CC=C4C=CC=CC4C3=C2)cc1,0.6000149887048515,2.4441000000000006,30,30
297,True,COC(=O)c1ccc(C2N=C3NSC=C3N2Cc2ccc(F)cc2)cc1,0.6590092377106405,3.618000000000002,26,26
298,True,COc1ccc(NC(=O)CCCCC2N=c3oc4ccccc4c3=N2)cc1,0.6549725936818915,3.219400000000002,27,27
299,True,CC(=O)c1ccc(NC[C@H](O)COc2ccc([N+](=O)[O-])s2)cc1,0.43647352775051085,2.710700000000001,23,23
300,True,COc1ccc(NC(=O)[C@@H](C)NC(=O)CN2C(=O)C(=O)C3=CC=C[C@@H]3N(Cc3ccccc3)C2=O)cc1,0.5325065569547867,2.0366999999999997,37,37
301,True,CCOC(=O)Nc1ccc(S(=O)(=O)[C@@H]2C=Nn3c(C(F)(F)F)cc(-c4ccccc4)c3C2=O)cc1,0.5449144070144908,4.615000000000004,35,35
302,True,COc1ccc(CNC(=O)C2=C(c3ccc(OC)c(OC)c3)OC(=O)C2)cc1,0.7404890869664226,2.6868000000000007,28,28
303,True,CCOC(=O)c1ccc(NS(=O)(=O)C2=CC=C3N=CC=C3C2)cc1,0.8324820904484521,2.787300000000001,24,24
304,True,COc1ccc(NC(=O)c2ccco2)cc1,0.8590113390301691,2.5405000000000006,16,16
305,True,CCOc1ccc(NC(=O)[C@H]2SCC(=O)N2c2ccc3[nH]c(=O)n(C)c(=O)c3c2)cc1,0.6240328454032475,1.6700999999999997,31,31
306,True,Cc1cccc(C2=NC3C=CC=CN3O2)n1,0.713425312136974,1.79342,16,16
307,True,COc1ccc(NC(=O)CN2CCC[C@@H](C(=O)Nc3cccc([N+](=O)[O-])c3)C2=O)cc1,0.397136865445645,2.4192,31,31
308,True,COc1ccc(S(=O)(=O)NCC(=O)NN=Cc2c(C)[nH]c3ccccc3c2=O)cc1,0.38548909047733926,1.27372,30,30
309,True,CC(C)CCOCC(=O)OCCCCCCNC(=O)CCC(=O)c1c(F)cccc1NC(=O)Cc1ccccc1.N#CCc1ccccc1CO,0.06458067454966186,6.497280000000008,51,51
310,True,COc1ccc(NC(=O)CCCC(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,0.6347630526007366,2.0900999999999996,27,27
311,True,O=C(Nc1ccc(OCC(=O)N2CCCc3ccccc32)cc1Cl)c1ccccc1C(F)(F)F,0.4811650391201497,5.969300000000003,34,34
312,True,Cc1cccc(NC(=O)[C@@H]2CCC(=O)O2)n1,0.755785534087132,1.03412,16,16
313,True,N#Cc1ccc(NC(=O)c2sccc2Oc2ccc(-c3ccccc3)cc2)cc1,0.42856021592558535,6.331380000000005,29,29
314,True,COc1ccc(Nc2ccc(Br)c(C(=O)NCc3ccccc3Cl)n2)cc1,0.5475283702868152,5.179700000000003,27,27
315,True,COc1cccc(-c2cc(=O)oc3ccccc23)c1,0.6554642687683736,3.4686000000000012,19,19
316,True,COc1ccc(N2C(=O)c3ccccc3[C@@H]3NC(SCC(=O)NCc4ccc5c(c4)OCO5)N32)cc1,0.5068849013640992,3.2363000000000017,36,36
317,True,COc1cccc(CN2C(=O)[C@@H](CNc3ccc4ccccc4c3)C(=O)C=C2C)c1,0.6236321571790479,4.3918000000000035,30,30
318,True,CC(=O)c1cc2ccc(=O)n(-c3ccccc3)c2s1,0.6697937997032722,3.254800000000002,19,19
319,True,Fc1ccc(OCCNCc2cccc3ccccc23)cc1,0.689854154800971,4.147500000000003,22,22
320,True,CC1=Nc2ccccc2C(=O)C1,0.5709996939484386,2.3654,12,12
321,True,Cc1ccc(C=NNC(=S)NC2=CC=C3C=NN=C3C2)cc1,0.5120555093771297,2.44742,22,22
322,True,N#Cc1ccc(CNC(=O)CCC(=O)N2C3=CC=CC4=CC=CC[C@]43S2(=O)=O)cc1,0.7843235064705072,2.2054799999999997,30,30
323,True,COC(=O)c1ccc(OCCCNC(=O)CCn2c(C)nc3ccccc3c2=O)cc1,0.4192860412270233,2.46692,31,31
324,True,COc1ccc(S(=O)(=O)NCc2cccnc2)cc1,0.901069064337854,1.5687,19,19
325,True,Cc1ccc(SCCCNC(=S)Nc2cccc(C)c2)cc1,0.4524000749987226,4.772240000000004,22,22
326,True,COc1ccccc1NC(=O)Cc1cc2ccccc2c(=O)o1,0.8041925338149603,2.982800000000001,23,23
327,True,COc1ccc(OC)c(C=CC(=O)NC2CCN(S(=O)(=O)c3ccccc3)CC2)c1,0.6829868535659146,2.6865000000000006,30,30
328,True,O=C(COc1ccc([N+](=O)[O-])o1)N1CCc2ccccc2C1,0.6377797162277657,2.1515000000000004,22,22
329,True,COc1ccccc1NC(=O)CCC1=c2ccccc2=NC1,0.9153947266687842,1.898,22,22
330,True,O=C(O)c1cccc(C(=O)N2CCCn3cnnc32)c1,0.8815503846734198,1.0268,20,20
331,True,O=C(Nc1ccc(C(=O)O)cc1)Nc1ccccc1-c1ccccc1,0.6479960941402062,4.695800000000002,25,25
332,True,COc1ccc(CSc2n[nH]c(=S)n2-c2ccc(Cl)cc2)cc1,0.5176718422758569,4.884190000000003,23,23
333,True,CCN1C(=O)C(C#N)=NC2=c3ccccc3=N[C@H]21,0.6665112755108482,-0.41922000000000015,18,18
334,True,O=C1CC(O)=C(F)C(=O)[C@H]1O,0.4738213358005429,-0.37170000000000003,11,11
335,True,Cc1ccc(C(=O)OCC(=O)NCc2ccccc2)cn1,0.8509612377863354,1.86322,21,21
336,True,CC(=O)Nc1ccc(S(=O)(=O)NNC(=O)C2=CN=C3CC=CC=C23)cc1,0.6729229305289115,1.1793,26,26
337,True,CC(C)Oc1ccc(S(=O)(=O)N2C=C(C(=O)NCc3ccc4ccccc4n3)C=CC2)cc1,0.5760814604074784,3.7828000000000026,33,33
338,True,COc1ccc(CCNC(=O)CC=CCN2C(=O)C3C=CC4=NON[C@@]43C2=O)cc1,0.47679309980059764,0.4846000000000011,30,30
339,True,COC1=CCC(N2C(=O)NC(=N)[C@@H]2NCc2ccc(OC)c(OC)c2)=C1OC,0.6283817218906026,1.91397,28,28
340,True,Cc1ccc(C=CC(=O)[C@H]2CCCN2C(=O)c2ccc3[nH]c(=O)ccc3c2)cc1,0.694902992884725,3.723620000000002,29,29
341,True,COc1cccc(C(=O)C2=C(C)N(CCCOc3ccc4ccccc4c3)C(=O)C2)c1,0.38348423870133547,5.006500000000005,31,31
342,True,Cc1cccc(-c2cccc3[nH]c(=O)[nH]c23)c1,0.655688434492216,2.83162,17,17
343,True,Cc1ccc(C)c2c(=O)c3cc(Cl)c(Cl)cc3oc12,0.553430982185178,4.869840000000003,19,19
344,True,O=C(CCC1=c2ccccc2=NC1)Nc1ccc([N+](=O)[O-])cc1,0.6748301962778457,1.7975999999999996,23,23
345,True,O=C(CCc1ccccc1)NCc1ccc(Br)cc1Cl,0.8512832291767378,4.351500000000003,20,20
346,True,O=C(O)CCCNC(=O)c1ccc(F)cc1,0.7445900014486694,1.4203,16,16
347,True,COc1ccc(CCC(=O)Nc2ccc3ccccc3n2)cc1,0.7794617617204359,3.814700000000002,23,23
348,True,CCc1ccc(NC(=O)NNc2ccc([N+](=O)[O-])s2)cc1,0.5825897091034289,3.3673,21,21
349,True,COc1ccc(C)cc1NC(=O)CN1CCN(Cc2ccc(F)cc2F)CC1,0.8249954501116122,3.038120000000002,28,28
350,True,COC(=O)C1=CC(=O)c2ccc3ccccc3c2C1,0.7327604035363319,2.678000000000001,19,19
351,True,COc1ccc(S(=O)(=O)N2CCCC[C@H]2Nc2ccc3ccccc3n2)cc1,0.707898073997612,3.856200000000003,28,28
352,True,CC(=O)Nc1ccc(OCc2ccc(C(=O)NCc3cccnc3)o2)cc1,0.6708341105454746,3.1420000000000012,27,27
353,True,CCOC(=O)c1nnn(-c2ccccc2)c1C,0.7550309215723855,1.7524199999999999,17,17
354,True,Cc1ccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3nsnc23)cc1,0.724412008382985,2.791520000000001,27,27
355,True,COc1cccc(CNC(=O)CCc2nc3ccccc3n2C)c1,0.7587479874085094,2.8309000000000015,24,24
356,True,Cc1ccc(NC(=O)NC(=O)c2ccc(C)c(C(=O)c3ccc4ccccc4n3)c2)cc1,0.45001889298603903,5.044540000000003,32,32
357,True,O=C1C=C(Nc2cccc3ccccc23)C=CC1,0.8601443342243107,3.664600000000002,18,18
358,True,CC(C)c1ccc(C(=O)CCN2CCOCC2)cc1,0.7632717735883755,2.7150000000000007,19,19
359,True,COc1cccc(C(=O)c2ccccc2N[C@@H]2C=CC(=O)Nc3ccccc32)c1,0.6317002532589185,4.5877000000000026,29,29
360,True,CC(=O)Nc1ccc(C(C)=NNC(=O)[C@@H]2CCCN(S(=O)(=O)c3ccccc3)C2)cc1,0.5294468492806955,2.5861,31,31
361,True,COc1ccc(CC(=O)NC2CCN(C(=O)c3cccc(NC(=O)c4ccco4)c3)CC2)cc1,0.5609051143422961,3.5040000000000022,34,34
362,True,CCOC(=O)c1ccc(NS(=O)(=O)c2cccc3cccnc23)cc1,0.7096242903811557,3.2123000000000017,25,25
363,True,CCOc1ccc(CNC(=O)COC(=O)c2ccc([N+](=O)[O-])cc2)cc1,0.4411288590948579,2.4667000000000003,26,26
364,True,CCOC(=O)c1ccc(-n2nnnc2NCc2ccc(O)cc2)cc1,0.6634199232331387,2.1567,25,25
365,True,COC(=O)Cn1c(=O)[nH]c2ccc(C)cc2c1=O,0.7680915122279823,0.17121999999999993,18,18
366,True,CC(=O)c1ccc2c(c1)c1ccccc1n2C,0.5782823626989444,3.5341000000000022,17,17
367,True,CC(=O)c1ccc(NC(=O)CC(=O)Nc2cccc([N+](=O)[O-])c2)cc1,0.36233087752786225,2.7647000000000013,25,25
368,True,CCCOc1ccc2cccc(C(=O)NCc3ccccc3)c2n1,0.7478819918520851,3.9536000000000024,24,24
369,True,CCOC(=O)C1=c2c(ccc3c(=O)n(C)c(=O)oc23)=C(O)C1Br,0.5633237052786051,-0.35119999999999973,23,23
370,True,COc1ccc(C(=O)NCC(=O)NNC(=O)c2ccc(Cl)cc2C)cc1,0.6946773609280895,1.8480200000000007,26,26
371,True,O=C(CCn1[nH]c(=O)c2ccccc2c1=O)c1ccccc1F,0.7499383612560018,2.1019,23,23
372,True,COc1cccc(CNC(=O)Cc2cccc3ccccc23)c1,0.7801793164239693,3.7073000000000027,23,23
373,True,COc1ccc(C(=O)Nc2ccccc2C(=O)c2ccccc2)cc1,0.713687994185764,4.178500000000002,25,25
374,True,CC1C=Cc2cc3c(n21)-c1ccccc1C(=O)C3=O,0.6727665170092336,3.121900000000002,19,19
375,True,COC(=O)c1ccc(C(=O)[C@@H](C)C(=O)NCc2ccco2)cc1,0.501597683105743,2.2014000000000005,23,23
376,True,O=C(Nc1ccc(Cl)cc1)Nc1cccc2cc3ccccc3nc12,0.45782044927832855,5.685400000000002,25,25
377,True,CCOC(=O)c1cccc(NC(=O)c2cc3ccccc3o2)c1,0.7429667111482176,3.8618000000000023,23,23
378,True,Cc1cccc(C(=O)c2c(N)oc3ccccc23)c1,0.7084007296644745,3.5544200000000012,19,19
379,True,COc1ccc(C2=NNN(CCC(=O)CC(=O)Nc3nc4ccccc4s3)N2)cc1,0.47624811171307285,2.2793,30,30
380,True,COc1ccc(S(=O)(=O)Nc2cccc(-c3cccnn3)c2)cc1,0.7714794736677222,2.953000000000001,24,24
381,True,COC(=O)Nc1ccc(C(=O)OCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,0.5705931345317049,2.4582200000000007,32,32
382,True,Cc1ccc(NC(=O)COC2=c3ncccc3=CC=CC2)cc1,0.9383589385517687,1.8939199999999998,23,23
383,True,O=C1c2ccccc2-c2nc3ccccc3n21,0.4563870308235468,2.7052000000000005,17,17
384,True,NC(=O)c1cccc(CNC(=O)COc2ccc3oc(-c4ccc5ccccc5c4)cc3c2)c1,0.3628938792541792,5.047100000000003,34,34
385,True,Cc1ccc(C)c(NC2C=CNC(=S)N2Cc2ccccc2)c1,0.8333987675803198,3.9454400000000023,23,23
386,True,CCOC(=O)N1CCC(NC(=O)CCNC(=O)C2=c3ccccc3=NC2)CC1,0.701937567376976,-0.2860999999999978,28,28
387,True,CCc1ccc(NCC(=O)Nc2ccccc2[N+](=O)[O-])cc1,0.6333669261542374,3.2078000000000015,22,22
388,True,Cc1ccc(CCNC(=S)NCc2ccc3ncccc3c2)cc1,0.696457435187355,3.750020000000002,24,24
389,True,COCC(=O)Nc1ccccc1S(=O)(=O)c1cccc(C(=O)c2ccc3ccccc3c2)c1,0.4115100916445881,4.488500000000004,33,33
390,True,O=C(O)Cc1cccc2ccccc12,0.7817752108880086,2.4669000000000008,14,14
391,True,CC1=NC2=NCC(C(=O)Nc3cccc(C)c3)=CN2N1,0.8529318591562924,1.4256199999999999,20,20
392,True,Cc1cnc2nnc(-c3cc(Cl)cc(C)c3C)n2n1,0.684036327922899,2.7649600000000003,19,19
393,True,CCOC(=O)c1ccc(C(=O)Nc2ccc(NS(=O)(=O)C3=CC=C(OC)C3)cc2)cc1,0.6036502425018626,3.675200000000002,31,31
394,True,Cc1cc(NC(=O)Cn2cc(Cl)c(NC(=O)c3ccccc3)n2)no1,0.7288120575071868,2.7239200000000006,25,25
395,True,CC1=NC(n2nncc2-c2ccccc2)=C(C)C1,0.8067719979092262,2.9982000000000015,18,18
396,True,O=C(NCc1ccccn1)c1cccc(Cl)c1-c1nc2ccccc2s1,0.5459141550818338,4.941700000000003,26,26
397,True,O=C(Cc1ccc(Br)cc1)NCCCNC(=O)c1cccc(Br)c1,0.6277835131519591,3.690400000000002,24,24
398,True,COc1ccc(C(=O)O)c2[nH]c(=O)n(C)c(=O)c12,0.7766465286749359,-0.06640000000000018,18,18
399,True,Cc1ccc(CCNC(=O)CCN2C(=O)C3=c4c(cccc4=CC3)C2=O)cc1,0.7692739588222871,1.0613199999999996,28,28
400,True,CCCOc1ccc(C(=N)NC(=O)COc2ccc(Cl)cc2)cc1,0.5934708252278172,3.649370000000002,24,24
401,True,CC=CCOc1ccc(C=NNC(=O)[C@H](O)Cn2c(=O)c3ccccc3n(C)c2=O)cc1,0.3125006344222887,1.1663,32,32
402,True,N#CCOc1ccccc1-c1cc(=O)[nH]c2ccccc12,0.7989727324459953,3.097480000000001,21,21
403,True,COc1ccc(OCCC(=O)NCc2ccco2)cc1,0.8424019422778556,2.373500000000001,20,20
404,True,CC1=C([N+](=O)[O-])C(C)C(C(=O)OCCC(=O)n2nc(C)cc2C)=N1,0.4591513719886847,1.67234,24,24
405,True,COc1cccc(NC(=O)CCSc2nnc3ccccn23)c1,0.7047671790777023,2.8588000000000013,23,23
406,True,COc1ccc(CCNC(=O)[C@H]2CC(=O)N(CC(=O)c3cccc(Cl)c3)C2)cc1,0.6737472677935004,2.7387000000000006,29,29
407,True,COc1ccc(NC(=O)N2CCCN(C(=O)Cc3ccc(C(C)=O)cc3)C2)cc1,0.7890331530333557,3.164200000000002,29,29
408,True,COc1ccc(NCc2nnc(SCC(=O)NC(=O)c3cc(OC)cc(OC)c3)s2)cc1,0.4277967014637481,3.2247000000000012,32,32
409,True,O=C(Cn1c(=O)[nH]c2ccccc2c1=O)NCc1cccc(F)c1,0.7537172272901903,1.145299999999999,24,24
410,True,NNC(=O)c1cccc(CCc2cccc(C(F)(F)F)c2)c1,0.5179184887734233,3.094100000000001,22,22
411,True,COC(=O)COC(=O)C1=C2C=CC=CC=C2C=CC1,0.7265680849493545,2.0115,19,19
412,True,Cc1ccc(CNC(=O)CSc2cccc3ccccc23)cc1,0.698184500523016,4.556720000000003,23,23
413,True,O=C(Cn1nc(-c2ccccc2)c(-c2ccco2)n1)Nc1ccccc1,0.5968192350180203,3.8438000000000017,26,26
