idx,valid,smiles,qed,logP,mol_weight,num_atoms,num_bonds,num_rings,hbd,hba
180,True,COc1ccc(C=NOCC(=O)NCc2ccc(OC)c(OC)c2)cc1,0.5499856679458803,2.3793000000000006,358.3940000000001,26,27,2,1,6
181,True,CCCOc1ccc(C=C2Oc3ccccc3N(CC(=O)NCOc3ccccc3F)C2=O)cc1,0.36269680576753266,4.533700000000003,476.5040000000002,35,38,4,1,5
182,True,COc1ccc(S(=O)(=O)c2ccccc2COC(=O)C2CCCN2C(=O)Nc2ccccc2)cc1,0.49245934581302436,4.267700000000003,494.56900000000024,35,38,4,1,6
183,True,O=C1C=CC(Oc2ccccc2Sc2ccc(C(=O)O)cc2)=CC1,0.879045402435641,4.327700000000003,338.38400000000007,24,26,3,1,4
184,True,Cc1ccc2c(n1)-c1cc([N+](=O)[O-])ccc1C(=O)CO2,0.5870584046163827,2.5403200000000004,270.244,20,22,3,0,5
185,True,Cc1ccc(SCC(=O)Nc2ccccc2)cc1,0.8456231509716337,3.7258200000000024,257.35800000000006,18,19,2,1,2
186,True,COc1cc(C(=O)N2c3ccccc3Oc3cc(Cl)ccc32)cc(OC)c1OC,0.5709693669740992,5.450000000000005,411.8410000000002,29,32,4,0,5
187,False,,,,,,,,,
188,True,O=C(NNS(=O)(=O)c1ccc(Br)cc1)c1cc2ccccc2o1,0.6653912374586418,2.818600000000001,395.2340000000001,23,25,3,2,4
189,True,COc1cccc(COC(=O)c2cnn(CCNC(=O)c3ccccc3F)c2C)c1,0.576154375805767,3.1262200000000018,411.4330000000001,30,32,3,1,6
190,True,CC(=O)Nc1cccc(NC(=O)CCC2=CN=C3CC=CC=C23)c1,0.8697949772514167,3.5885000000000016,321.38,24,26,3,2,3
191,False,,,,,,,,,
192,True,CCOc1ccc(OCCC(=O)OC(C)C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)cc1,0.4635925169801068,2.5942000000000007,413.43000000000006,30,32,3,3,6
193,True,CCOC(=O)c1ccc(OCCOC2=CC3C=C(C)N=C3C=C2)cc1,0.5614919623109162,3.687000000000003,339.391,25,27,3,0,5
194,True,Cc1ccc(C(=O)CCCC(=O)Nc2ccc(F)cc2)cc1,0.8153094082039651,4.125820000000003,299.345,22,23,2,1,2
195,True,Cc1cc(S(=O)(=O)NCc2ccccc2)ccc1C(=O)c1ccccc1F,0.6579724143634421,3.843620000000003,383.44400000000013,27,29,3,1,3
196,True,O=C(O)CCC(=O)N1C=c2cc(S(=O)(=O)NCCc3ccccc3)ccc2=CC1,0.6521776493781333,0.4331000000000007,414.4830000000002,29,31,3,2,4
197,True,CC(=O)c1ccccc1NC(=O)C1CCCC1,0.812647975109193,3.017900000000002,231.2949999999999,17,18,2,1,2
198,True,COc1ccc(OCC(=O)Nc2cccc(N3C(=O)c4ccccc4C3=O)c2)cc1,0.638031073980188,3.513300000000002,402.4060000000002,30,33,4,1,5
199,True,COc1cccc(CNC(=O)CCSCC2C(=O)Nc3ccccc32)c1,0.7006293149172695,3.170600000000001,370.47400000000005,26,28,3,2,4
200,False,,,,,,,,,
201,True,COc1ccc(NC(=O)c2ccccc2C(=O)Nc2ccc(C)cc2)cc1,0.7034574468449509,4.508220000000002,360.41300000000007,27,29,3,2,3
202,True,Cc1ccc(C(=O)NN=CCCC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,0.2556116250987978,4.541920000000004,405.4100000000001,30,32,3,1,6
203,True,COc1ccc2c(=O)c(C(=O)CSc3nnc(-c4cc(Cl)ccc4Cl)o3)coc2c1,0.2868571785984289,5.133400000000002,463.2980000000002,30,33,4,0,8
204,True,N#Cc1cccc(C(=O)OCC(=O)Nc2ccc3[nH]cnc(=O)c3c2)c1,0.6898373401455175,1.5902799999999997,348.31800000000004,26,28,3,2,6
205,True,COc1ccc(NC(=O)c2cccc(-c3nccc(N)n3)c2)cc1,0.7710182220482525,2.9867,320.35200000000003,24,26,3,2,5
206,True,CCC1C=Cc2c([nH]c(=O)c3cc4ccccc4nc23)S1,0.6906175472809356,3.9738000000000024,294.379,21,24,4,1,3
207,False,,,,,,,,,
208,True,COc1ccc(CC(C)NC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1OC,0.5786757947814734,2.9019000000000013,358.3940000000001,26,27,2,1,5
209,True,Cc1cccc2ccc(C(=O)NCC(=O)NCc3ccccc3)cc12,0.7537134464249579,3.194420000000002,332.403,25,27,3,2,2
210,True,Cc1ccc(C)c(-n2ccn(CCCNC(=O)CN3CCN(c4ccccn4)CC3)c2=O)c1,0.5336203455411402,1.9793399999999994,448.57100000000025,33,36,4,1,7
211,True,CSc1nnc(CNS(=O)(=O)c2ccc(C)c([N+](=O)[O-])c2)o1,0.47390775269428453,1.48662,344.3740000000001,22,23,2,1,8
212,True,COc1ccc(CNC(=O)CCCNC(=O)c2ccc3c(OC)cccc3c2)cc1OC,0.47361623078844334,3.692000000000003,436.5080000000002,32,34,3,2,5
213,True,O=C(Nc1ccccc1)OCCCNC(=O)c1ccccc1,0.8054136956331382,3.055200000000002,298.34200000000004,22,23,2,2,3
214,True,COC(=O)CNC(=O)CN1CCCC2CC3c4ccccc4N(C)C23C1=O,0.795575453540233,0.8902999999999994,371.43700000000007,27,30,4,1,5
215,True,COc1ccc(CCNC(=O)c2cccc(N3Cc4ccccc4NC3=O)c2)cc1,0.6497125256213883,4.219800000000003,401.4660000000001,30,33,4,2,3
216,True,Cc1c(C(=O)NCCCN2CCOCC2)oc2c1ccc1ccccc12,0.7157029644736084,3.3465200000000017,352.43399999999997,26,29,4,1,4
217,True,Cc1nc(SCC(=O)Nc2ccccc2)[nH]c1C1CCCC1,0.8165006897063625,4.106520000000002,315.4420000000002,22,24,3,2,3
218,True,CCc1ccc(NC(=O)CSCC(=O)OCN2C(=O)c3ccc(C)cc3C2=O)cc1,0.5152612571321752,3.0260200000000017,426.49400000000014,30,32,3,1,6
219,True,O=C(O)c1c(O)cccc1NC(=S)Nc1ccc([N+](=O)[O-])cc1,0.38229203380881954,2.8075,333.3250000000001,23,24,2,4,5
220,True,O=C1NN=C(c2cccs2)C12CCCCC2,0.7967461004143854,2.5325000000000006,234.3239999999999,16,18,3,1,3
221,True,COc1ccc(C)c(NC(=O)CCc2nnc(Cc3c(F)cccc3Cl)o2)c1,0.6345086799953551,4.341220000000003,403.841,28,30,3,1,5
222,True,Cc1csc(NC(=O)CCC(=O)c2ccc(Br)cc2)n1,0.8317767600068607,3.8156200000000027,353.241,20,21,2,1,4
223,True,Cc1cccc(NC(=O)CCNC(=O)c2ccccc2)c1,0.8855893647065851,2.7536200000000006,282.343,21,22,2,2,2
224,True,Cc1ccc(-n2c(-c3ccco3)nc3ccccc3c2=O)cc1,0.5629886125108303,3.954120000000003,302.3330000000001,23,26,4,0,4
225,True,CC1=NC(=O)c2ccccc2C(=O)C1,0.6220512937971947,1.8741,187.19799999999998,14,15,2,0,2
226,True,COc1ccc(OC)c(S(=O)(=O)NC(=O)NC2CCc3ccccc3C2)c1,0.8167253906789058,2.2492,390.4610000000002,27,29,3,2,5
227,True,CCOC(=O)Cc1csc2nc3nc(C)n(C)c(=O)n3c12,0.676032740955205,1.0567199999999999,306.34700000000004,21,23,3,0,8
228,True,CC(=O)OCCNC(=O)Cn1nnc2ccccc2c1=O,0.586317801857159,-0.5292000000000001,290.2790000000001,21,22,2,1,7
229,True,COC(=O)c1cccc(CNS(=O)(=O)c2ccc(C)cc2Cl)c1,0.8387347893229699,2.913520000000002,353.8270000000001,23,24,2,1,4
230,True,O=C(Nc1ccccn1)c1cccc2ccccc12,0.7539156450838604,3.4871000000000016,248.28500000000003,19,21,3,1,2
231,True,CCc1ccc(C(=O)C2C(=O)NC(=O)N(CC(=O)Nc3ccc4ccccc4c3)C2=O)s1,0.4437996819499245,2.979700000000001,449.4880000000001,32,35,4,2,6
232,True,CCN(CC)S(=O)(=O)c1ccc(NC(=O)COC(=O)C2Cc3ccccc3O2)cc1,0.6419239168047146,2.2024999999999997,432.4980000000002,30,32,3,1,6
233,True,Cc1cccc2cc(NC(=S)N(C)C)ccc12,0.7739413420180508,3.406620000000002,244.363,17,18,2,1,1
234,True,Cc1ccc(N2C(=O)c3ccccc3C2c2ccc(O)cc2)cc1,0.7587273683191528,4.450420000000003,315.37200000000007,24,27,4,1,2
235,True,COc1ccc(NC(=O)C2CCCN(S(=O)(=O)c3ccc(Cl)cc3[N+](=O)[O-])C2)cc1,0.5290679408149573,3.2962000000000016,453.9040000000002,30,32,3,1,6
236,True,CC(=O)c1ccc(NC(=O)C2CCCN2S(=O)(=O)c2ccccc2)cc1,0.8181439705116209,2.681000000000001,372.446,26,28,3,1,4
237,True,COc1ccc(NC(=O)CC(C)NS(=O)(=O)c2cccc3nonc23)cc1,0.6315691067165994,1.9269999999999996,390.4210000000001,27,29,3,2,7
238,True,CC(=O)c1ccc(CNC(=O)c2cccc(S(=O)(=O)N3CCCc4ccccc43)c2)cc1,0.5787955643396223,3.9607000000000037,448.54400000000027,32,35,4,1,4
239,True,CC(=O)c1ccccc1NC(=O)CCCNC(=O)c1cccc2occc12,0.49313819286385663,3.7841000000000022,364.401,27,29,3,2,4
240,True,COc1ccc(NC(=O)COC(=O)Cn2c(=O)c3cccn3c3ccccc32)cc1,0.4977801955120155,2.4447,405.41,30,33,4,1,7
241,True,CCOC(=O)c1oc2ccccc2c1NC(=O)COC(=O)c1cccc(OC)c1,0.609301922422842,3.4136000000000015,397.38300000000015,29,31,3,1,7
242,True,CCNC(=O)Nc1ccccc1NC(=O)c1c(C)cccc1F,0.8075562864731921,3.527820000000002,315.348,23,24,2,3,2
243,True,CC1=CC(C)C(c2ccc([N+](=O)[O-])cc2)=NC1=O,0.5922724383824082,2.506500000000001,244.25,18,19,2,0,3
244,True,Cc1ccc(OCC(=O)NCc2cccnc2)cc1,0.8907732798635323,2.0852199999999996,256.305,19,20,2,1,3
245,True,CCOc1ccc(NC(=O)CSc2ccc3cc(OC)c(OC)cc3n2)cc1,0.5679992199804897,4.3815000000000035,398.48400000000015,28,30,3,1,6
246,True,O=C(Nc1ccc2ccccc2n1)c1cccc([N+](=O)[O-])c1,0.5921134235547457,3.3953000000000024,293.28200000000004,22,24,3,1,4
247,True,O=C(NCc1ccccc1-c1nc2ccccc2o1)c1ccc(Cl)cc1Cl,0.47844781398982833,5.731600000000003,397.2610000000001,27,30,4,1,3
248,True,CC(C(=O)NC(=O)CN1C(=O)c2ccccc2C1=O)c1ccc(Br)cc1,0.7783856205523252,2.4916,415.24300000000005,26,28,3,1,4
249,True,Cc1ccc2c(C)c(CC(=O)OCC(=O)Nc3ccc([N+](=O)[O-])cc3)sc2c1,0.3820047770529379,4.150740000000003,398.4400000000001,28,30,3,1,6
250,True,Cc1ccc(-c2nc(Nc3cccnc3)c3ccccc3n2)cc1,0.5932041347364219,4.743820000000003,312.37600000000003,24,27,4,1,4
251,True,CCOC(=O)N1CCC(C(=O)Nc2ccccc2S(=O)(=O)N2CCCC2)CC1,0.804853528607745,2.2781000000000002,409.5080000000003,28,30,3,1,5
252,True,COc1ccc(OCCNC(=O)C2=c3ccccc3=NC2C)cc1,0.8085810877241715,1.062799999999999,324.38000000000005,24,26,3,1,4
253,True,CS(=O)(=O)Nc1cccc(-c2ncnc3ccc(S(=O)(=O)N4CCCC4)cc23)c1,0.6632432592642186,2.4528000000000008,432.5270000000003,29,32,4,1,6
254,True,COC(=O)CCCCNC(=O)CN1CCc2ccc(C)cc2CC1=O,0.5977880171618406,1.3817199999999992,346.42700000000013,25,26,2,1,4
255,True,COC(=O)CN1C(=O)c2cc(N)c(Cl)cc2C1=O,0.48416631871098087,0.6912,268.656,18,19,2,1,5
256,True,CCCn1c(SCC(=O)NC2CCc3ccccc3C2)nnc1-c1ccccc1Cl,0.5371694961472643,4.774300000000004,441.0000000000001,30,33,4,1,5
257,True,Cc1ccc(NC(=O)Cc2csc(NC(=O)CSc3nnc4ccc(C)cn34)n2)cc1,0.41463438912390327,3.714640000000002,452.56500000000017,31,34,4,2,8
258,True,CCOc1ccc(NC(=O)CCN2CCC(N3C(=O)c4ccccc4C3=O)CC2)cc1,0.6950054663041584,3.174500000000002,421.4970000000002,31,34,4,1,5
259,True,CC(C)c1ccc(-c2noc(CCC(=O)Nc3cccc([N+](=O)[O-])c3)n2)cc1,0.4819841591733713,4.339500000000003,380.40400000000005,28,30,3,1,6
260,True,Cc1ccc(C)c(NC(=O)c2ccccc2OC(=O)c2ccccc2)c1,0.5470105880517111,4.7749400000000035,345.398,26,28,3,1,3
261,True,CCCNC(=O)c1c(C)nc2ccc(Cl)cc2c1Cc1ccccc1,0.7071731958424946,4.927220000000004,352.86500000000007,25,27,3,1,2
262,True,Cc1ccc(S(=O)(=O)C2CCCN(Cc3ccccc3F)C2)cc1,0.8483992383577328,3.572420000000003,347.45500000000004,24,26,3,0,3
263,True,CCSc1nnc(NC(=O)CC(=O)Nc2cccc3ccccc23)s1,0.3908496320561444,3.7706000000000017,372.4750000000001,25,27,3,2,6
264,True,COC(=O)COc1cccc(NC(=O)c2ccccc2Cl)c1,0.8598461067395091,3.144100000000001,319.744,22,23,2,1,4
265,True,CC1=CC(=O)C(c2ccccc2)n2[nH]nc2N1,0.7804659945453668,1.6989999999999998,228.25500000000002,17,19,3,2,4
266,True,COCCCNC(=S)Nc1cccc(Cl)c1,0.6285289717737214,2.6629000000000005,258.774,16,16,1,2,2
267,True,Cc1ccc(NC(=O)NCCc2cccs2)cc1,0.8685776293590177,3.420720000000002,260.362,18,19,2,2,2
268,True,CC(=O)Nc1ccc(NC(=O)c2ccc(C)c(S(=O)(=O)N3CCC(C)CC3)c2)cc1,0.7587030396418621,3.6263200000000024,429.54200000000026,30,32,3,2,4
269,True,COc1ccc(-c2[nH]ncc2C(=O)Nc2ccc3c(c2)OCCO3)cc1,0.7543023373832446,3.1088000000000013,351.36200000000014,26,29,4,2,5
270,True,CC(=NNC(=O)c1ccccc1)C(=O)C=Cc1ccccc1C(=O)O,0.4815140687688486,2.7730000000000015,336.34700000000004,25,26,2,2,4
271,False,,,,,,,,,
272,True,Cc1c(Cl)c(Nc2nccc(Oc3ccccc3)n2)nn1-c1ccccc1,0.5200326280824117,5.160020000000004,377.8350000000001,27,30,4,1,6
273,True,CCOC(=O)C(=O)N1CCN(S(=O)(=O)c2ccc(S(=O)(=O)Nc3ccccc3C)c(Cl)c2)CC1,0.44606097048868115,1.8452199999999999,530.024,34,36,3,1,7
274,True,CCOC1=CC([N+](=O)[O-])=C2CC(C)=C(O)C(=O)C2C1=O,0.4756156802154725,1.4413,279.248,20,21,2,1,6
275,True,COc1ccc(NC(=S)NCCOc2ccc(C(C)=O)cc2)cc1,0.4566943738192928,3.263200000000002,344.43600000000004,24,25,2,2,4
276,True,COc1ccc(S(=O)(=O)NCCN=CC2C(=O)NC(=O)N(c3ccc4c(c3)CCC4)C2=O)cc1OC,0.2927616422164725,1.4407999999999992,514.5600000000004,36,39,4,2,8
277,True,Cc1ccc(N2C(=O)C(=O)N(CC(=O)N=NCc3cc(C)n(-c4ccc(Cl)cc4)c3)C2=O)cc1,0.3008414494867804,4.221740000000003,477.9080000000002,34,37,4,0,6
278,True,COc1ccc(OCCNC(=O)CSC2=CC=C3CC=CC=C3N2C)cc1OC,0.6244926741360938,3.4890000000000025,414.5270000000002,29,31,3,1,6
279,True,COC(=O)c1ccc(C2CCN(S(=O)(=O)c3ccc(OC)cc3)C2)cc1,0.7514709920781226,2.660000000000001,375.4460000000001,26,28,3,0,5
280,True,COc1ccc(N2CCN(C(=O)c3ccccc3C(=O)NC=NC(=O)c3cccc4cccnc34)CC2)cc1,0.3057859716091339,3.8043000000000022,521.5770000000003,39,43,5,1,6
281,True,COc1ccc(C(=O)NNC(=S)Nc2ccc3c(c2)OCO3)cc1,0.5801897246211861,2.0553,345.3800000000001,24,26,3,3,5
282,True,CN1C(=O)C(CCC(=O)NCc2ccc(Cl)cc2)C(O)c2cc(Cl)ccc21,0.7940862541502822,3.716000000000002,407.2970000000001,27,29,3,2,3
283,True,CCOc1ccc(CCNC(=O)Cc2ccc([N+](=O)[O-])cc2)cc1,0.5965607182378037,2.8949000000000016,328.36800000000005,24,25,2,1,4
284,True,CCCn1cnc2cc(O)ccc2c1=O,0.8062953599787049,1.5120999999999998,204.22899999999998,15,16,2,1,4
285,True,COc1ccc(OCCNCCc2ccc(Cl)cc2)cc1,0.7565046391775103,3.559700000000002,305.805,21,22,2,1,3
286,True,COc1ccc(CNC(=O)C2CCCN(S(=O)(=O)C3=C4CON=C4CC=C3)C2)cc1,0.7426153145815481,1.9533999999999998,431.51400000000024,30,33,4,1,6
287,True,CCN(CC)S(=O)(=O)c1ccc(NC(=O)COc2ccccc2)cc1,0.783374903810235,2.7346000000000013,362.4510000000001,25,26,2,1,4
288,True,O=C(NCC1CCCO1)Nc1ccccc1C(=O)c1ccc(Cl)cc1,0.7970907300991643,3.871500000000002,358.82500000000016,25,27,3,2,3
289,True,CCCOC(=O)c1ccc(S(=O)(=O)NCCNC(=O)c2ccccc2OC)cc1,0.4491085821635188,1.970299999999999,420.4870000000001,29,30,2,2,6
290,True,O=C(CCCn1c(=O)c2ccccc2n1Cc1ccccc1)Nc1ccccc1,0.5164793565569235,4.2702000000000035,385.46700000000004,29,32,4,1,4
291,True,COc1ccc(CSCC(=O)N2CCc3ccccc3C2)cc1,0.8414767389605564,3.5133000000000028,327.449,23,25,3,0,3
292,True,COc1ccccc1NC(=O)COc1ccccc1[N+](=O)[O-],0.6539719064469514,2.6209000000000007,302.28600000000006,22,23,2,1,5
293,True,COc1ccc(C(=O)COC(=O)c2cc3c([N+](=O)[O-])nn(-c4ccccc4)c3[nH]2)cc1,0.21007338104084083,3.310100000000001,420.3810000000001,31,34,4,1,8
294,True,CC1=NC2=C(N=C(N)C(C(F)(F)F)=C3C=C([N+](=O)[O-])CN32)C(=O)C1,0.5693764424743298,1.2526000000000002,341.2490000000001,24,26,3,1,7
295,True,COC(=O)c1ccc(S(=O)(=O)Nc2cccc(C(C)=O)c2)cc1,0.6704773814970885,2.4766000000000004,333.36500000000007,23,24,2,1,5
296,True,COc1ccc(OC)c(OC(=O)CCn2oc3ccccc3c2=O)c1,0.5055151846757342,2.607400000000001,343.335,25,27,3,0,7
297,True,CC(=O)Nc1ccc(NC(=O)COC(=O)C2CCCC2n2c(=O)[nH]c3ccccc3c2=O)cc1,0.4779474114688729,2.1712999999999996,464.4780000000001,34,37,4,3,7
298,True,Cc1ccc(C)c(NC(=O)C(C)NNC(=O)c2ccccc2[N+](=O)[O-])c1,0.5434363190113912,2.4732400000000005,356.3820000000001,26,27,2,3,5
299,True,COc1ccc(-c2ccccc2C(=O)Nc2cccc(C(F)(F)F)c2)cc1OC,0.6017423786371017,5.641900000000003,401.38400000000007,29,31,3,1,3
300,True,O=C(COC(=O)c1ccc2ccccc2c1)NCc1ccccc1,0.7340961100601662,3.3130000000000015,319.36,24,26,3,1,3
301,True,COC(=O)c1ccc(C)cc1NC(=O)CCc1nc2ccccc2c(=O)[nH]1,0.6769301760521929,2.5894200000000005,365.38900000000007,27,29,3,2,5
302,True,CC(=O)Oc1ccc(C(=O)NC(C)CC(=O)OCc2ccc(Cl)cc2)cc1,0.5784281224900442,3.517100000000003,389.83500000000004,27,28,2,1,5
303,True,COc1ccc(C(=O)NCCNc2ccc(S(=O)(=O)NC3CC3)cc2)cc1,0.5700560077263468,1.9777999999999996,389.47700000000015,27,29,3,3,5
304,True,O=C(CSc1nnc(-c2ccc(O)cc2F)o1)Nc1cccc(C(F)(F)F)c1,0.4782234122308523,4.330900000000001,413.35200000000003,28,30,3,2,6
305,True,CCCOc1nc2ccccc2c(=O)n1-c1ccc(Br)cc1,0.7089152918574201,3.937000000000003,359.22299999999996,22,24,3,0,4
306,True,CCOC(=O)C1CCN(C(=O)CCCS(=O)(=O)Nc2ccc(F)cc2)CC1,0.6751984542054135,2.1492999999999993,400.4720000000001,27,28,2,1,5
307,True,COc1ccc(OCC(O)COC(=O)COc2ccc3[nH]cc(C)c3c2)cc1,0.5507216273655475,2.846820000000001,385.41600000000005,28,30,3,2,6
308,True,O=C(CSc1nc2ccc(Cl)cc2[nH]1)Nc1ccc([N+](=O)[O-])cc1F,0.3956078389298826,3.9944000000000015,380.7880000000001,25,27,3,2,5
309,True,CCOc1nc2ccccc2cc1C(C)=O,0.7388752014401759,2.836100000000001,215.25199999999998,16,17,2,0,3
310,True,COc1ccc2cc(C(=O)N3CCCC(C(=O)Nc4ccccc4Cl)C3)sc2c1,0.6318229586671242,5.054200000000004,428.9410000000001,29,32,4,1,4
311,True,CC1=CC(=O)C(C)n2cccc21,0.5703224361548379,2.0351,161.204,12,13,2,0,2
312,True,COCCOc1ccccc1C=Nc1ccccc1[N+](=O)[O-],0.33990898314630735,3.3706000000000023,300.314,22,23,2,0,5
313,True,Cc1cccc(C=NNC(=O)C2=CC(C(=O)c3ccco3)=NC2)c1,0.5208324925797461,2.3020200000000006,321.336,24,26,3,1,5
314,True,CCOC(=O)c1c(C(C)=O)c2cc(OC)ccc2n1C,0.635348034207356,2.566200000000001,275.30400000000003,20,21,2,0,5
315,True,CC1=CCC(=O)N1c1ccc2ccccc2c1,0.7243988883746273,3.4803000000000024,223.27500000000003,17,19,3,0,1
316,True,COc1ccc2c(c1)C(=O)N(CC(=O)OCC(=O)NCC(=O)Nc1cc(Cl)ccc1OC)C2=O,0.39590939047525114,1.2512999999999996,489.86800000000017,34,36,3,2,8
317,True,CC=CCc1ccccc1Nc1ncccc1C(=O)O,0.812559757306784,3.6420000000000012,268.31600000000003,20,21,2,2,3
318,True,NCC(=O)NN=Cc1cccc2ccccc12,0.6117653666787857,1.2486,227.267,17,18,2,2,3
319,True,CC(=O)c1cccc(CNC(=O)CNC(=O)c2ccccc2Cl)c1,0.7908013014033944,2.588800000000001,344.798,24,25,2,2,3
320,True,CC(=O)N1CCCc2cc(C(=O)OCC(=O)NC3CCCS(=O)(=O)C3)ccc21,0.7394512334141681,0.8359000000000001,408.4760000000002,28,30,3,1,6
321,True,CSc1ccccc1C=NCc1ccc(F)cc1,0.5927888132352886,4.166700000000003,259.34899999999993,18,19,2,0,2
322,True,CCc1nnc(NS(=O)(=O)c2cccc(NC(=O)COC(=O)c3ccccc3C(F)(F)F)c2)s1,0.43880109471549106,3.715600000000002,514.5070000000002,34,36,3,2,8
323,True,CC(=O)Nc1ccc(NC(=O)CCNC(=O)C2C=CC3=C(O)C4=CC=CCC43C2)cc1,0.5670128767739802,3.364300000000002,419.48100000000017,31,34,4,4,4
324,True,COc1ccc(S(=O)(=O)NCC2=NOc3ccccc3O2)cc1,0.9002456057242053,1.7583999999999997,334.35300000000007,23,25,3,1,6
325,True,CCCCCC=Cc1ccccc1NC(=O)C(=O)O,0.6095715124372433,3.3032000000000004,261.32099999999997,19,19,1,2,2
326,True,Cc1ccc(OCCC(=O)N2CCN(c3ccc(O)cc3)CC2)cc1,0.9093122021200103,2.818320000000001,340.4230000000001,25,27,3,1,4
327,True,Cc1cccc(C(=O)NC=NNC(=O)c2ccccc2)c1,0.5116074859242062,2.0981199999999998,281.31500000000005,21,22,2,2,3
328,True,COC=C1CC(=O)N(C)C(=S)N1C,0.45701433216222365,0.553,200.263,13,13,1,0,3
329,True,COc1ccc(NC(=O)CCCC(=O)Nc2ccc3c(c2)OCO3)cc1,0.7957700986381633,3.171400000000001,356.3780000000001,26,28,3,2,5
330,True,CCOC(=O)c1oc2ccccc2c1C(=O)c1cccc(CN2C(=O)c3ccccc3C2=O)c1,0.23992663389864174,4.636700000000004,453.4500000000002,34,38,5,0,6
331,True,CCOC(=O)CSc1nc2c3ccccc3c(C)n2n1C,0.5491357859687505,2.789620000000001,303.38700000000006,21,23,3,0,6
332,True,Cc1cc(NC(=O)CCn2c(=O)oc3ccccc32)no1,0.7912931119627312,1.9197199999999996,287.27500000000003,21,23,3,1,6
333,True,CCOC(=O)c1ccc(NC(=O)CNC(=O)c2cc(Cl)ccc2F)cc1,0.7565961818288711,3.024300000000001,378.78700000000003,26,27,2,2,4
334,True,COc1ccc(CCN2C(=O)c3ccccc3C2C(=O)Nc2ccccc2)cc1,0.694654476253114,4.073500000000003,386.4510000000001,29,32,4,1,3
335,True,O=C(CCN1CCN(S(=O)(=O)c2ccc3c(c2)OCO3)CC1)Nc1ccc2c(c1)OCO2,0.6896193958699642,1.479099999999999,461.4960000000003,32,36,5,1,8
336,True,CC(=O)c1ccc(OCCC(=O)OCC(=O)c2cnn(C3=CC=CC3)c2C)cc1,0.47854807298665236,3.389920000000002,394.4270000000001,29,31,3,0,7
337,True,CCOc1ccc2snnc2c1,0.7094046914810916,2.09,180.232,12,13,2,0,4
338,True,CC(=O)NCC(=O)Nc1ccccc1NC(=O)c1ccccc1OCc1ccccc1,0.5218281169502857,3.592500000000002,417.46500000000015,31,33,3,3,4
339,True,CCCNC(=O)C1=c2c([nH]c(=O)c3ccccc23)=C(C(C)=O)C1,0.8550160119297087,0.34839999999999943,310.353,23,25,3,2,3
340,False,,,,,,,,,
341,True,Cn1cc(C(=O)Nc2ccc(Br)cc2)cc1S(=O)(=O)N1CCCCC1,0.8164246528195652,3.214500000000002,426.3360000000003,25,27,3,1,4
342,True,CCC(=O)c1ccc(OCC(O)CN2CCc3ccccc3C2)cc1,0.7878053456269525,3.077300000000002,339.435,25,27,3,1,4
343,True,Cc1nc2ccc3cc(O)ccc3c2s1,0.6225842350875429,3.463520000000001,215.277,15,17,3,1,3
344,True,CCC(=O)N1CCc2[nH]c(C(=O)CSc3nnc(-c4ccccc4F)[nH]3)cc2C1,0.4780037599323067,3.2086000000000015,413.4780000000001,29,32,4,2,5
345,True,COc1ccc(NC(=O)CSc2nc3ccc(C)cc3s2)cc1,0.6994618228496121,4.344120000000003,344.46100000000007,23,25,3,1,5
346,True,COc1ccc(NC(=O)CCC(=O)Nc2ccc(C(=O)N3CCOCC3)cc2)cc1,0.7298233526231915,2.5250000000000004,411.45800000000025,30,32,3,2,5
347,True,O=C(CON=C1C=CCc2ccccc21)NC1CCCC1,0.8639561056826252,2.578400000000001,284.3590000000001,21,23,3,1,3
348,True,CCC(=O)c1ccc(OCCC(=O)Nc2ccccc2)cc1,0.7929928568355632,3.6869000000000023,297.354,22,23,2,1,3
349,True,Cc1ccc(NCC(O)COC(=O)c2ccccc2)cc1,0.801058445364221,2.6248200000000006,285.343,21,22,2,2,4
350,True,CCOC(=O)c1nnc(CCOC(=O)c2ccc(OC)cc2)o1,0.7098476358410805,1.6544,320.30100000000004,23,24,2,0,8
351,True,CCN(CC)S(=O)(=O)c1ccc(OC)c(N2C(=O)c3cc(Cl)ccc3C2=NC(=O)CCc2ccccn2)c1,0.38905283314896244,4.340500000000004,555.0560000000003,38,41,4,0,6
352,True,CC(=O)Nc1ccc(CCNC(=O)COC(=O)c2ccc(C#N)cc2)cc1,0.730031794261482,2.03238,365.389,27,28,2,2,5
353,True,CCOC(=O)c1cn(C)c2ccc(S(=O)(=O)Nc3ccc(C)cc3)cc12,0.6959138803430168,3.464220000000002,372.44600000000014,26,28,3,1,5
354,True,O=C(Nc1ccccc1OO)NC1CCS(=O)(=O)C1,0.5640623930116158,0.8469999999999998,286.309,19,20,2,3,5
355,True,CCc1nnc(SCC(=O)Nc2ccccc2-c2ccc(N3CCOCC3)cc2)o1,0.5768470503519626,3.866400000000003,424.5260000000003,30,33,4,1,7
356,True,CC(C)c1ccccc1NC(=O)COc1ccc(S(=O)(=O)N2CCOCC2)cc1,0.7474165178001472,2.8484000000000007,418.5150000000002,29,31,3,1,5
